lon,lat,time,pre,stn,spi_1,spi_3,spi_6,spi_9,spi_12
-73.75,3.75,2012-03-16,333.80002,8.0,-0.11365417324497888,-1.4270322650639642,-0.07969092601954966,0.6354597666822998,2.0972214917315
-73.75,3.75,2012-04-16,709.60004,7.0,1.2413272528346408,0.033403382031230014,0.15149466231962005,0.6054888286642857,1.6473110977525065
-73.75,3.75,2012-05-16,346.80002,8.0,-0.05297304744302123,0.46876825928020316,-0.4037676257796193,0.4283115442454907,1.2165744189967995
-73.75,3.75,2012-06-16,311.2,8.0,-0.2230842316251746,0.4276213885538434,-0.7067529052936443,0.12755899368791146,0.7687967181227063
-73.75,3.75,2012-07-16,408.5,8.0,0.2158297484236093,-0.1696995635194041,-0.23571268717449007,-0.07927200474822436,0.3828854324885769
-73.75,3.75,2012-08-16,323.0,7.0,-0.1652975927303319,-0.22152356436033183,0.08638776925232783,-0.6085533146401942,0.1829586668423787
-73.75,3.75,2012-09-16,166.90001,8.0,-1.09881259221611,-0.5542775723292684,-0.17690377373899294,-1.0985483624150023,-0.29179987953353853
-73.75,3.75,2012-10-16,471.80002,8.0,0.46474723712687205,-0.4041405393754955,-0.5755654227487184,-0.5785229193837258,-0.4088139125863887
-73.75,3.75,2012-11-16,370.0,7.0,0.0516058547522806,-0.2969631947317676,-0.5353259631533815,-0.2186603015573245,-0.847509336468993
-73.75,3.75,2012-12-16,539.4,8.0,0.7073422735310102,0.45243558984016413,-0.15497246948927326,0.0642546153848606,-0.7734625583437704
-73.75,3.75,2013-01-16,36.5,8.0,-2.7143715185235004,-0.4409689046390081,-0.7899312645688664,-0.907121434990643,-0.9067904281244201
-73.75,3.75,2013-02-15,238.40001,8.0,-0.6177704728036472,-0.7654015499763752,-0.9458726650856654,-1.0770783770557046,-0.7425095772141203
-73.75,3.75,2013-03-16,211.5,6.0,-0.784923151323311,-1.7752226101455464,-0.8630616738394331,-1.2372990508670725,-0.9121105064599768
-73.75,3.75,2013-04-16,413.0,8.0,0.234338766462918,-0.641666276212206,-0.9725285098322661,-1.2299833038912324,-1.3380247696490526
-73.75,3.75,2013-05-16,848.0,6.0,1.6178224939443133,0.614989356733936,-0.14339759260306026,-0.4266560898527542,-0.6302213758500138
-73.75,3.75,2013-06-16,375.30002,7.0,0.07487322131201958,0.890797554563186,-0.41355174262021,-0.13176659718560083,-0.5437538071826579
-73.75,3.75,2013-07-16,221.6,8.0,-0.7205029886509077,0.5665658455908893,-0.10977591062343688,-0.48730110828767625,-0.7983049261255186
-73.75,3.75,2013-08-16,561.8,8.0,0.7833215755325558,0.024013712198006278,0.3840019969897442,-0.21318975018537809,-0.4743609165817044
-73.75,3.75,2013-09-16,315.30002,8.0,-0.2028390570906199,-0.10081138429186041,0.533883262798221,-0.5345238019267502,-0.2788923212585375
-73.75,3.75,2013-10-16,344.5,8.0,-0.06359549824645336,0.15030804821095906,0.4354048260844601,-0.09649814677302537,-0.4463047611758541
-73.75,3.75,2013-11-16,435.7,8.0,0.32571618428284793,-0.10759634232600215,-0.19600391220833524,0.17079413977350924,-0.359508978141674
-73.75,3.75,2013-12-16,293.6,8.0,-0.3121233803063036,-0.15396044594139716,-0.3301250514461778,0.27924223823493466,-0.6887081952781637
-73.75,3.75,2014-01-16,92.1,8.0,-1.8024455787319489,-0.7470133194348499,-0.5498597309298354,-0.15398340351881837,-0.6131563204555684
-73.75,3.75,2014-02-15,154.90001,8.0,-1.1934077848104683,-1.5804039263819853,-1.3088304570957225,-1.1906179552176517,-0.7268681286168323
-73.75,3.75,2014-03-16,303.5,8.0,-0.2616034094045247,-1.546345501611648,-1.3326831808283248,-1.3076181491216126,-0.6016638217274526
-73.75,3.75,2014-04-16,405.80002,8.0,0.20465907751986542,-0.638422940943719,-1.2100404082501806,-1.0115039808075308,-0.6113975496136472
-73.75,3.75,2014-05-16,532.0,8.0,0.6817915703318839,0.18896822390788803,-1.023419283176422,-1.0585260074454568,-1.0497655651486284
-73.75,3.75,2014-06-16,427.6,8.0,0.293481348531226,0.42359184187918003,-0.7748877868783212,-0.8830106520406946,-0.9756491694048094
-73.75,3.75,2014-07-16,288.7,8.0,-0.3375612756337864,0.20260669677465876,-0.43080124963312755,-0.9696509852592239,-0.8814940026213992
-73.75,3.75,2014-08-16,315.9,6.0,-0.19989156189658885,-0.24464101206834288,-0.164798562956133,-1.1595182717776007,-1.231763178281529
-73.75,3.75,2014-09-16,298.0,6.0,-0.2895282287598564,-0.5440961037793036,-0.1736729946202186,-1.1524484914321267,-1.2569617637705677
-73.75,3.75,2014-10-16,475.5,6.0,0.4785949450988557,-0.12056660713668994,-0.06225643323519954,-0.5631876464587781,-1.0680039769205538
-73.75,3.75,2014-11-16,460.7,6.0,0.4227696550058324,0.1750821940570428,-0.17625705077480544,-0.12650020807235282,-1.032419320357255
-73.75,3.75,2014-12-16,369.0,8.0,0.047190713240124034,0.31162670316801533,-0.2717667116454721,-0.03631545568874333,-0.9259866557722407
-73.75,3.75,2015-01-16,135.3,8.0,-1.360034947963249,-0.3965007758696064,-0.5301447502285427,-0.41626206148166894,-0.8655994036600314
-73.75,3.75,2015-02-15,100.3,8.0,-1.7080693884114926,-1.3675417582454754,-0.9163795703795342,-1.068667062549243,-0.9419942499945108
-73.75,3.75,2015-03-16,359.6,8.0,0.005289251451952513,-1.397770936852865,-0.8030173013383867,-1.1773864472386095,-0.8635102232754595
-73.75,3.75,2015-04-16,480.9,6.0,0.49867850092940774,-0.4529460235880537,-0.7931997842046077,-0.8745303681897977,-0.7595537833118239
-73.75,3.75,2015-05-16,274.5,8.0,-0.41299789736859893,-0.06645691995930945,-1.1433353089397431,-0.9386250484023081,-1.1213758650534982
-73.75,3.75,2015-06-16,229.40001,8.0,-0.6721510094545281,-0.3510299445848088,-1.4233150216751413,-1.0461863913176208,-1.4108164822291176
-73.75,3.75,2015-07-16,347.5,8.0,-0.04974969934307499,-0.6705032789036246,-1.0038714713535883,-1.2516289829238934,-1.3238953372741675
-73.75,3.75,2015-08-16,261.4,8.0,-0.48501736300671955,-0.703680646172965,-0.7076456943834369,-1.584894174340847,-1.4044289732409105
-73.75,3.75,2015-09-16,228.0,8.0,-0.6807437946641928,-0.7072474227512334,-0.9483071664675875,-1.8315971012543801,-1.5090307106341543
-73.75,3.75,2015-10-16,300.30002,8.0,-0.27780791233791957,-0.8299821592900409,-1.298758529053298,-1.5438392576111477,-1.776852317594204
-73.75,3.75,2015-11-16,377.4,8.0,0.08403115721829299,-0.5366017821159365,-1.0960203950711038,-1.087725028342332,-1.9073715664532291
-73.75,3.75,2015-12-16,105.200005,8.0,-1.654400696677846,-0.8480785055076543,-1.341811134058338,-1.5052497260783815,-2.3354975946638157
-73.75,3.75,2016-01-16,109.9,8.0,-1.6046452207076594,-1.406516327902423,-1.8509949478788337,-2.16763774197634,-2.377986510293555
-73.75,3.75,2016-02-15,58.3,8.0,-2.276603814425292,-2.744438449283763,-2.3373143328201835,-2.589604872020178,-2.448761927204044
-73.75,3.75,2016-03-16,310.5,8.0,-0.22655894230261656,-1.8041464837560177,-2.1331617344182168,-2.4277826877852213,-2.532338914401793
-73.75,3.75,2016-04-16,667.4,8.0,1.1173539151515832,-0.23581576067009904,-1.3237752394798503,-1.8289212523893514,-2.219593339083191
-73.75,3.75,2016-05-16,458.5,8.0,0.4143707341907774,0.5515306599490764,-1.1624684473299265,-1.4868014736561925,-1.9228674290529306
-73.75,3.75,2016-06-16,259.2,7.0,-0.49735562247072496,0.4595217723872671,-0.8700647009548176,-1.434285804579642,-1.8758399644827106
-73.75,3.75,2016-07-16,390.0,7.0,0.13827368707608895,-0.08180085703619079,-0.3778775461281019,-1.2856243122521782,-1.8092447420566284
-73.75,3.75,2016-08-16,443.4,8.0,0.35599267486808905,-0.11375653273670684,0.23255348224817027,-1.1783538946131447,-1.5301113784908913
-73.75,3.75,2016-09-16,522.60004,8.0,0.6489992257246051,0.40632703846425317,0.5425734550727875,-0.5368715077085039,-1.0974388747380612
-73.75,3.75,2016-10-16,388.2,8.0,0.13059743309390162,0.4030119630552318,0.1308945795685846,-0.13981268342084816,-0.9725463414574401
-73.75,3.75,2016-11-16,153.8,8.0,-1.202340609875776,-0.17380771555444663,-0.3556181179406972,-0.008452816916034705,-1.2939507035979294
-73.75,3.75,2016-12-16,187.90001,8.0,-0.9444108027512099,-0.9930005035924117,-0.4760519345518986,-0.17752456517109821,-1.1736437830777608
-73.75,3.75,2017-01-16,74.9,8.0,-2.0231487160989343,-2.0506604246509865,-1.0445721100424548,-1.0567844229696388,-1.2243492756964724
-73.75,3.75,2017-02-15,196.1,7.0,-0.8874640586673248,-1.8800935495727518,-1.5414924189108117,-1.4857877607140388,-1.0264550252108902
-73.75,3.75,2017-03-16,138.90001,8.0,-1.3281695689284225,-2.0788179471591572,-2.438133206649138,-1.692364426948003,-1.2736086184405973
-73.75,3.75,2017-04-16,543.5,8.0,0.7214004636057079,-0.6029666023415653,-2.0529478303935758,-1.4299283347395457,-1.4567135624935563
-73.75,3.75,2017-05-16,314.30002,8.0,-0.20776026021304772,-0.32399963128727205,-1.6876066964346967,-1.6499202403081934,-1.675075045180859
-73.75,3.75,2017-06-16,397.1,8.0,0.16832333443523304,0.2154194740400615,-1.251305563800778,-1.8713364068368286,-1.4661329822089133
-73.75,3.75,2017-07-16,241.40001,8.0,-0.5999627704815921,-0.4248345876473851,-0.9303578021067297,-2.1407489751849518,-1.6915128745930577
-73.75,3.75,2017-08-16,540.4,6.0,0.7107775157178182,0.06506157766400203,-0.3249749712581899,-1.454769759215769,-1.5436920292440275
-73.75,3.75,2017-09-16,166.7,4.0,-1.100348457291975,-0.43487987835352676,-0.2790062198036327,-1.4905207140993615,-2.099882742891854
-73.75,3.75,2017-10-16,504.0,0.0,0.5829584467240048,0.12953289574651894,-0.34443974554763696,-0.8021846877527498,-1.9146409121005146
-73.75,3.75,2017-11-16,459.5,6.0,0.418191694479496,-0.03472343359267329,-0.10770123874626147,-0.411791552039643,-1.4452149310652875
-73.75,3.75,2017-12-16,264.4,8.0,-0.4683077246499671,0.16271647753332527,-0.32364695552094036,-0.23312795035723713,-1.331840222450535
-73.75,3.75,2018-01-16,123.6,8.0,-1.4680859917512654,-0.6803437262691948,-0.5229002733943069,-0.8496139708159016,-1.260463244125619
-73.75,3.75,2018-02-15,95.0,8.0,-1.7683736610166363,-1.7879533317362364,-1.3552305699307639,-1.1949801807966798,-1.409330410228798
-73.75,3.75,2018-03-16,211.1,7.0,-0.7875186065639938,-1.9965443550433055,-1.2656723996720431,-1.502707548345345,-1.3027463381814872
-73.75,3.75,2018-04-16,560.8,7.0,0.7799720215623429,-0.6316977668490922,-1.1534786300454258,-0.982789990354293,-1.277409478689929
-73.75,3.75,2018-05-16,822.10004,8.0,1.550482480557938,0.8213650939771105,-0.49127915476040257,-0.5553853011645002,-0.5655259478467866
-73.75,3.75,2018-06-16,486.80002,8.0,0.5204529759248294,1.2543694378028003,-0.12319953382519816,-0.09939619615562582,-0.44564067683047603
-73.75,3.75,2018-07-16,515.7,8.0,0.624682252219585,1.1865021217206535,0.4715376791013207,-0.08326501417568376,-0.08874848088034241
-73.75,3.75,2018-08-16,387.6,8.0,0.12803334191858787,0.46858704727737704,0.8788726568208549,-0.1829677677331304,-0.28579975566280125
-73.75,3.75,2018-09-16,484.9,8.0,0.5134598190575028,0.4651448728230875,1.2369389582285337,0.11858647034600664,0.11983549967383746
-73.75,3.75,2018-10-16,480.30002,8.0,0.4964544311735705,0.40043170726786154,1.1337718146893367,0.5819569688562047,0.09023776542244044
-73.75,3.75,2018-11-16,431.1,8.0,0.3074592640261573,0.4797985289206187,0.6067133616819537,0.9944415245316018,0.054644382491236876
-73.75,3.75,2018-12-16,67.3,8.0,-2.133175831190089,-0.36497197582103746,-0.01624063303388621,0.8206064015100946,-0.19628400590672923
-73.75,4.25,1980-01-16,86.200005,8.0,-1.52501899015833,,,,
-73.75,4.25,1980-02-15,164.0,8.0,-0.7870513311693013,,,,
-73.75,4.25,1980-03-16,118.1,8.0,-1.179877754718747,-1.5208084437176803,,,
-73.75,4.25,1980-04-16,283.80002,8.0,-0.039773932770509966,-0.8616702100720703,,,
-73.75,4.25,1980-05-16,355.30002,8.0,0.3059032263531971,-0.36447197831763856,,,
-73.75,4.25,1980-06-16,828.0,8.0,1.8793546325082926,0.9551578453647045,-0.1406084579065142,,
-73.75,4.25,1980-07-16,428.30002,8.0,0.6138802929610387,1.168105213567498,0.3327885548697311,,
-73.75,4.25,1980-08-16,530.3,8.0,0.9913170561614673,1.4102094622393269,0.7877849564509779,,
-73.75,4.25,1980-09-16,357.9,8.0,0.31755725892842956,0.7182564145252573,1.0627898509691684,0.26391354610328127,
-73.75,4.25,1980-10-16,282.7,8.0,-0.045528029439069674,0.47175968131741597,1.0615641656759949,0.5410556613770693,
-73.75,4.25,1980-11-16,145.7,8.0,-0.9328165707389781,-0.29672428122609334,0.8220344857582474,0.5157079694863653,
-73.75,4.25,1980-12-16,162.1,8.0,-0.8016292321799579,-0.7917532988018289,-0.03693170421382921,0.5764996873572077,-0.3966952929759382
-73.75,4.25,1981-01-16,34.4,8.0,-2.393055544123784,-1.6258268649020993,-0.6445395238745433,0.22465570562478882,-0.48192132531872234
-73.75,4.25,1981-02-15,190.1,8.0,-0.5979167671633442,-1.4503546704410832,-1.2638926672918054,-0.018803706717808982,-0.4388793862030657
-73.75,4.25,1981-03-16,122.9,8.0,-1.1341070737951005,-1.6044498952478026,-1.7696212388381534,-1.1753239310948431,-0.4309859201493339
-73.75,4.25,1981-04-16,490.5,8.0,0.8501591418043977,-0.2574814384099993,-1.318557219420681,-1.0641721442253127,-0.0973493399442159
-73.75,4.25,1981-05-16,907.5,8.0,2.0812879716531683,1.0359559995474623,-0.03621687393525833,-0.4301979209936214,0.740054586360693
-73.75,4.25,1981-06-16,698.4,8.0,1.5226345422606369,1.8042932984935616,0.6680953836052002,0.09252373080733634,0.5499545774741109
-73.75,4.25,1981-07-16,436.6,8.0,0.646647741074791,1.7385017056555245,1.1318052753907408,0.3159571598470037,0.5622408853589892
-73.75,4.25,1981-08-16,676.10004,8.0,1.4571820909026987,1.4428796090385678,1.6385782726507614,1.0353156597950917,0.7755819468815922
-73.75,4.25,1981-09-16,294.2,8.0,0.013896564567133042,0.8624449016846875,1.8058241659856629,1.203835881874542,0.6829434555122087
-73.75,4.25,1981-10-16,329.9,8.0,0.18894630693728204,0.6915776275608982,1.6491832329925098,1.5675947197989333,0.751669675978663
-73.75,4.25,1981-11-16,226.1,8.0,-0.36485596861982494,-0.15373459514928142,0.9245521648821763,1.6107446177075468,0.8676460520928686
-73.75,4.25,1981-12-16,127.3,8.0,-1.093277468105366,-0.5449312779763075,0.2169877462357169,1.6160019697557058,0.8176137197336921
-73.75,4.25,1982-01-16,125.5,8.0,-1.1098548865027293,-1.1275648222843921,-0.22405648764557431,1.1670412805512584,0.9480586414100767
-73.75,4.25,1982-02-15,172.0,8.0,-0.7269513759853258,-1.3107028634560565,-1.0662502355051722,0.1685526535175174,0.9222767896036025
-73.75,4.25,1982-03-16,267.6,8.0,-0.1260974761295515,-0.8639795675617787,-1.1166499675451198,-0.49204027782512827,1.1265538831340374
